RBD,DV_RBD,NOMBRE_ESTABLECIMIENTO,DEPENDENCIA,AREA,COD_REGION,COD_PROV,COD_COM_EST,COMUNA,PRIMERA_PRIORIDAD,SEGUNDA_PRIORIDAD,TERCERA_PRIORIDAD,NO_VULNERABLES,SIN_INFORMACION,TOTAL_MATRICULA_2015,IVE_SINAE_2016
8265,1,ESCUELA RURAL COCAUQUE,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,1,0,1,1,0,3,66.7
8267,8,ESCUELA RURAL HUELPUN,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,7,3,0,0,0,10,100
8268,6,ESCUELA RURAL OQUELDAN,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,12,4,0,5,0,21,76.2
8269,4,ESCUELA RURAL LASTENIA OYARZUN ANDRADE,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,8,3,0,1,0,12,91.7
8270,8,ESCUELA RURAL PELU,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,0,1,0,0,0,1,100
8271,6,ESCUELA RURAL PUNTA PAULA,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,2,1,0,2,0,5,60
8272,4,ESCUELA RURAL SANTA ROSA,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,11,3,3,4,0,21,81
8273,2,ESCUELA RURAL COINCO ALTO,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,9,0,1,0,0,10,100
8274,0,ESCUELA RURAL CANDELARIA,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,3,5,4,9,0,21,57.1
8275,9,ESCUELA RURAL TRINCAO,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,8,1,0,1,0,10,90
8276,7,ESCUELA RURAL PIEDRA BLANCA,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,6,0,0,0,0,6,100
8277,5,ESCUELA RURAL SAN JUAN,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,1,0,0,1,0,2,50
8278,3,ESCUELA RURAL YELCHO,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,7,7,2,2,0,18,88.9
8281,3,ESCUELA RURAL CHAIGUAO,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,7,2,0,1,0,10,90
8284,8,ESCUELA RURAL COINCO,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,44,4,4,6,0,58,89.7
8285,6,ESCUELA RURAL AGUA FRESCA,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,3,0,0,0,0,3,100
8286,4,ESCUELA RURAL SAN ANTONIO,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,5,3,0,2,0,10,80
8287,2,ESCUELA RURAL AUCHAC,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,11,3,3,5,0,22,77.3
8288,0,ESCUELA RURAL YALDAD,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,41,3,2,1,0,47,97.9
8289,9,ESCUELA RURAL ARTISTICA ALUMNO MARCELO GUENTEO SOLIS,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,117,18,8,22,0,165,86.7
8290,2,ESCUELA RURAL KUME RUKA WEKETRUMAO,MUNICIPAL - CORPORACIÓN,RURAL,10,102,10208,QUELLÓN,15,2,1,4,0,22,81.8
8293,7,ESCUELA RURAL NAYAHUE,MUNICIPAL - DAEM,RURAL,10,104,10401,CHAITÉN,3,1,0,0,0,4,100
8294,5,ESCUELA RURAL AUTENI,MUNICIPAL - DAEM,RURAL,10,104,10401,CHAITÉN,4,1,0,0,0,5,100
8295,3,ESCUELA RURAL CHUIT,MUNICIPAL - DAEM,RURAL,10,104,10401,CHAITÉN,12,0,0,0,0,12,100
8296,1,ESCUELA RURAL NUEVA ESPERANZA,MUNICIPAL - DAEM,RURAL,10,104,10401,CHAITÉN,10,0,0,3,0,13,76.9
8298,8,ESCUELA RURAL TALCAN,MUNICIPAL - DAEM,RURAL,10,104,10401,CHAITÉN,1,0,0,1,0,2,50
8299,6,ESCUELA RURAL CASA DE PESCA,MUNICIPAL - DAEM,RURAL,10,104,10401,CHAITÉN,4,1,0,0,0,5,100
8300,3,ESCUELA RURAL LOYOLA,MUNICIPAL - DAEM,RURAL,10,104,10401,CHAITÉN,3,3,1,1,0,8,87.5
8301,1,ESCUELA RURAL BUILL,MUNICIPAL - DAEM,RURAL,10,104,10401,CHAITÉN,40,7,5,5,0,57,91.2
8303,8,ESCUELA RURAL CHUMELDEN,MUNICIPAL - DAEM,RURAL,10,104,10401,CHAITÉN,7,1,1,0,0,9,100
8304,6,ESCUELA RURAL RIO AMARILLO,MUNICIPAL - DAEM,RURAL,10,104,10401,CHAITÉN,2,0,1,1,0,4,75
8305,4,ESCUELA RURAL CHANA,MUNICIPAL - DAEM,RURAL,10,104,10401,CHAITÉN,1,3,1,2,0,7,71.4
8306,2,ESCUELA RURAL VALLE EL FRIO,MUNICIPAL - DAEM,RURAL,10,104,10401,CHAITÉN,14,2,7,6,0,29,79.3
8307,0,ESCUELA RURAL HUEQUE,MUNICIPAL - DAEM,RURAL,10,104,10401,CHAITÉN,9,4,2,0,0,15,100
8308,9,ESCUELA RURAL POYO,MUNICIPAL - DAEM,RURAL,10,104,10401,CHAITÉN,10,2,0,4,0,16,75
8309,7,ESCUELA RURAL AYACARA,MUNICIPAL - DAEM,RURAL,10,104,10401,CHAITÉN,47,6,5,19,0,77,75.3
8310,0,COLEGIO MAURICIO HITCHCOCK,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,89,16,9,38,0,152,75
8311,9,ESCUELA RURAL AULEN,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,68,11,6,8,0,93,91.4
8312,7,ESCUELA RURAL PICHICOLO,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,20,3,1,5,0,29,82.8
8313,5,ESCUELA RURAL CATARATAS DEL ALERCE,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,49,17,3,5,0,74,93.2
8314,3,ESCUELA RURAL CANDELARIA,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,6,0,2,1,0,9,88.9
8315,1,ESCUELA RURAL SAN PEDRO,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,5,3,1,0,0,9,100
8317,8,ESCUELA RURAL LA POZA CONTAO,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,3,3,0,1,0,7,85.7
8318,6,ESCUELA RURAL QUILDACO BAJO,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,7,2,2,2,0,13,84.6
8319,4,ESCUELA RURAL VALLE HERMOSO,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,1,0,0,0,0,1,100
8320,8,ESCUELA RURAL MANIHUEICO,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,11,2,0,1,0,14,92.9
8321,6,ESCUELA RURAL CALETA EL MANZANO,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,47,7,3,5,0,62,91.9
8322,4,ESCUELA RURAL HUINAY,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,1,0,1,2,0,4,50
8323,2,ESCUELA RURAL N.745 SEMILLERO,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,80,10,11,8,0,109,92.7
8324,0,ESCUELA RURAL QUETEN,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,5,1,0,0,0,6,100
8325,9,ESCUELA ANTUPIREN,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,253,51,22,56,0,382,85.3
8326,7,ESCUELA RURAL SAN FRANCISCO,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,4,0,0,0,0,4,100
8327,5,ESCUELA RURAL QUIACA,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,3,0,0,0,0,3,100
8328,3,ESCUELA RURAL JUAN FRANCISCO MALDONADO BARRÍA,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,0,0,0,1,0,1,0
8329,1,ESCUELA RURAL CORDILLERA NEVADA,MUNICIPAL - DAEM,RURAL,10,104,10403,HUALAIHUÉ,24,4,6,4,0,38,89.5
8330,5,ESCUELA PARTICULAR N.252 AULEN,PARTICULAR SUBVENCIONADO,RURAL,10,104,10403,HUALAIHUÉ,6,0,0,0,0,6,100
8331,3,ESCUELA FUTALEUFU,MUNICIPAL - DAEM,URBANO,10,104,10402,FUTALEUFÚ,81,14,20,66,2,183,62.8
8334,8,ESCUELA RURAL EL ESPOLON,MUNICIPAL - DAEM,RURAL,10,104,10402,FUTALEUFÚ,6,0,1,2,0,9,77.8
8335,6,ESCUELA RURAL RIO AZUL,MUNICIPAL - DAEM,RURAL,10,104,10402,FUTALEUFÚ,8,1,1,0,0,10,100
8336,4,ESCUELA RURAL EL LIMITE,MUNICIPAL - DAEM,RURAL,10,104,10402,FUTALEUFÚ,19,2,4,13,1,39,64.1
8337,2,ESCUELA RURAL LAS ESCALAS,MUNICIPAL - DAEM,RURAL,10,104,10402,FUTALEUFÚ,2,0,0,0,0,2,100
8338,0,ESCUELA RURAL LONCONAO,MUNICIPAL - DAEM,RURAL,10,104,10402,FUTALEUFÚ,6,0,0,2,0,8,75
8339,9,ESCUELA ROBERTO WHITE GESELL,MUNICIPAL - DAEM,URBANO,10,104,10404,PALENA,67,20,16,61,1,165,62.4
8340,2,ESCUELA RURAL RIO MALITO,MUNICIPAL - DAEM,RURAL,10,104,10404,PALENA,1,0,0,0,0,1,100
8341,0,ESCUELA RURAL FRONTERIZA,MUNICIPAL - DAEM,RURAL,10,104,10404,PALENA,5,3,0,1,0,9,88.9
8342,9,ESCUELA RURAL PUERTO RAMIREZ,MUNICIPAL - DAEM,RURAL,10,104,10404,PALENA,2,0,0,2,0,4,50
8344,5,ESCUELA RURAL LA CASCADA,MUNICIPAL - DAEM,RURAL,10,104,10404,PALENA,4,1,0,1,0,6,83.3
8346,1,ESCUELA VICTOR DOMINGO SILVA,MUNICIPAL - DAEM,URBANO,11,111,11101,COYHAIQUE,235,19,28,28,0,310,91
8348,8,ESCUELA BAQUEDANO,MUNICIPAL - DAEM,URBANO,11,111,11101,COYHAIQUE,274,32,35,39,2,382,89.3
8349,6,ESCUELA PEDRO QUINTANA MANSILA,MUNICIPAL - DAEM,URBANO,11,111,11101,COYHAIQUE,318,46,71,126,6,567,76.7
8352,6,LICEO REPUBLICA ARGENTINA,MUNICIPAL - DAEM,URBANO,11,111,11101,COYHAIQUE,181,10,21,23,0,235,90.2
8353,4,ESCUELA NIEVES DEL SUR,MUNICIPAL - DAEM,URBANO,11,111,11101,COYHAIQUE,130,5,9,7,1,152,94.7
8354,2,ESCUELA RURAL PABLO CEA VASQUEZ,MUNICIPAL - DAEM,RURAL,11,111,11101,COYHAIQUE,14,1,0,4,0,19,78.9
8355,0,ESCUELA RURAL PABLO NERUDA,MUNICIPAL - DAEM,RURAL,11,111,11101,COYHAIQUE,17,8,2,6,0,33,81.8
8356,9,ESCUELA RURAL CON INTERNADO RIO BLANCO,MUNICIPAL - DAEM,RURAL,11,111,11101,COYHAIQUE,27,6,2,5,0,40,87.5
8357,7,ESCUELA RURAL VALLE SIMPSON,MUNICIPAL - DAEM,RURAL,11,111,11101,COYHAIQUE,51,6,8,13,0,78,83.3
8358,5,ESCUELA JOSE ANTOLIN SILVA ORMENO,MUNICIPAL - DAEM,RURAL,11,111,11101,COYHAIQUE,28,7,2,9,0,46,80.4
8361,5,ESCUELA RURAL VALLE DE LA LUNA,MUNICIPAL - DAEM,RURAL,11,111,11101,COYHAIQUE,21,5,3,7,0,36,80.6
8362,3,ESCUELA RURAL ARROYO EL GATO,MUNICIPAL - DAEM,RURAL,11,111,11101,COYHAIQUE,4,1,3,1,0,9,88.9
8365,8,LICEO SAN FELIPE BENICIO DE COYHAIQUE,PARTICULAR SUBVENCIONADO,URBANO,11,111,11101,COYHAIQUE,137,11,31,154,26,359,49.9
8366,6,ESCUELA LYON COLLEGE,PARTICULAR SUBVENCIONADO,URBANO,11,111,11101,COYHAIQUE,143,15,15,30,0,203,85.2
8367,4,COLEGIO MATER DEI DE COYHAIQUE,PARTICULAR SUBVENCIONADO,URBANO,11,111,11101,COYHAIQUE,253,19,110,299,37,718,53.2
8368,2,ESCUELA PARTICULAR SAN JOSE OBRERO,PARTICULAR SUBVENCIONADO,URBANO,11,111,11101,COYHAIQUE,335,39,67,124,4,569,77.5
8370,4,ESCUELA MUNICIPAL VILLA AMENGUAL,MUNICIPAL - DAEM,RURAL,11,111,11102,LAGO VERDE,17,5,4,7,0,33,78.8
8371,2,ESC.CON INTERNADO JOSE MIGUEL CARRERA,MUNICIPAL - DAEM,RURAL,11,111,11102,LAGO VERDE,34,4,2,5,0,45,88.9
8372,0,ESCUELA RURAL CON INTERNADO LA TAPERA,MUNICIPAL - DAEM,RURAL,11,111,11102,LAGO VERDE,9,1,0,6,0,16,62.5
8373,9,ESCUELA RURAL SOBERANIA RIO CISNES,MUNICIPAL - DAEM,RURAL,11,111,11102,LAGO VERDE,6,1,1,2,0,10,80
8375,5,LICEO POLITECNICO DE AYSEN,MUNICIPAL - DAEM,URBANO,11,112,11201,AYSÉN,66,14,5,11,0,96,88.5
8376,3,ESCUELA BASICA,MUNICIPAL - DAEM,URBANO,11,112,11201,AYSÉN,184,29,21,46,1,281,83.3
8377,1,ESCUELA AYSEN,MUNICIPAL - DAEM,URBANO,11,112,11201,AYSÉN,113,12,17,48,0,190,74.7
8379,8,ESCUELA PEDRO AGUIRRE CERDA,MUNICIPAL - DAEM,RURAL,11,112,11201,AYSÉN,49,4,2,11,0,66,83.3
8380,1,ESCUELA MANIHUALES,MUNICIPAL - DAEM,URBANO,11,112,11201,AYSÉN,137,21,19,53,0,230,77
8382,8,ESCUELA CARLOS CONDELL,MUNICIPAL - DAEM,RURAL,11,112,11201,AYSÉN,43,5,3,7,0,58,87.9
8384,4,ESCUELA ALMIRANTE SIMPSON,MUNICIPAL - DAEM,URBANO,11,112,11201,AYSÉN,86,6,4,26,0,122,78.7
8388,7,ESCUELA GUIDO GOMEZ MUNOZ,MUNICIPAL - DAEM,URBANO,11,112,11202,CISNES,216,19,39,116,0,390,70.3
8389,5,ESCUELA AMANDA LABARCA HUBERSTONE,MUNICIPAL - DAEM,RURAL,11,112,11202,CISNES,16,3,3,9,0,31,71
8390,9,ESCUELA HAMBURGO,MUNICIPAL - DAEM,RURAL,11,112,11202,CISNES,40,7,10,19,0,76,75
8391,7,ESCUELA EUSEBIO IBAR SCHEPELER,MUNICIPAL - DAEM,RURAL,11,112,11202,CISNES,95,24,11,51,1,182,71.4
8392,5,LICEO MELINKA,MUNICIPAL - DAEM,RURAL,11,112,11203,GUAITECAS,112,22,11,48,0,193,75.1
8393,3,ESCUELA DE REPOLLAL,MUNICIPAL - DAEM,RURAL,11,112,11203,GUAITECAS,8,1,0,4,0,13,69.2
8394,1,LICEO LUISA RABANAL DE PALMA,MUNICIPAL - DAEM,URBANO,11,114,11401,CHILE CHICO,69,22,11,29,0,131,77.9
8397,6,ESCUELA TULIO BURGOS RIVERA,MUNICIPAL - DAEM,RURAL,11,114,11401,CHILE CHICO,6,1,0,3,0,10,70
8398,4,ESC. LIBERTADOR BERNARDO O´HIGGINS RIQUELME,MUNICIPAL - DAEM,RURAL,11,114,11401,CHILE CHICO,42,4,4,15,0,65,76.9
8399,2,ESCUELA DE PUERTO BERTRAND,MUNICIPAL - DAEM,RURAL,11,114,11401,CHILE CHICO,2,0,0,2,0,4,50
8401,8,ESCUELA GABRIELA MISTRAL,MUNICIPAL - DAEM,RURAL,11,114,11402,RÍO IBÁÑEZ,27,5,4,7,0,43,83.7
8403,4,LICEO RURAL CERRO CASTILLO,MUNICIPAL - DAEM,RURAL,11,114,11402,RÍO IBÁÑEZ,30,8,7,15,0,60,75
8404,2,ESCUELA AONIKENK,MUNICIPAL - DAEM,RURAL,11,114,11402,RÍO IBÁÑEZ,66,10,6,34,0,116,70.7
8405,0,ESCUELA RURAL CARRETERA AUSTRAL,MUNICIPAL - DAEM,RURAL,11,114,11402,RÍO IBÁÑEZ,18,4,6,2,0,30,93.3
8407,7,ESCUELA MARIA ANTONIETA PARRA MONSALVE,MUNICIPAL - DAEM,RURAL,11,114,11402,RÍO IBÁÑEZ,1,0,1,5,0,7,28.6
8408,5,ESC.  BASICA  HERNAN MERINO CORREA,MUNICIPAL - DAEM,URBANO,11,113,11301,COCHRANE,233,13,34,117,3,400,70
8409,3,ESCUELA PIONEROS DEL SUR,MUNICIPAL - DAEM,RURAL,11,113,11302,O'HIGGINS,48,6,9,16,0,79,79.7
8410,7,ESCUELA MUNICIPAL CDTE LUIS BRAVO BRAVO,MUNICIPAL - DAEM,RURAL,11,113,11303,TORTEL,43,8,4,22,0,77,71.4
8412,3,ESCUELA LIB. BERNARDO O´HIGGINS R.,MUNICIPAL - CORPORACIÓN,URBANO,12,124,12401,NATALES,229,34,65,165,0,493,66.5
8413,1,ESCUELA CORONEL SANTIAGO BUERAS,MUNICIPAL - CORPORACIÓN,URBANO,12,124,12401,NATALES,169,18,24,59,0,270,78.1
8415,8,ESCUELA CAPITAN JUAN LADRILLERO,MUNICIPAL - CORPORACIÓN,URBANO,12,124,12401,NATALES,195,26,38,62,0,321,80.7
8417,4,ESCUELA BAUDILIA AVENDANO DE YOUSSUF,MUNICIPAL - CORPORACIÓN,URBANO,12,124,12401,NATALES,114,11,12,19,0,156,87.8
8419,0,ESC. PROF. MIGUEL S. MONTECINOS C.,MUNICIPAL - CORPORACIÓN,RURAL,12,124,12401,NATALES,1,2,2,3,0,8,62.5
8420,4,ESC. DE CONCENTRACION FRONTERIZA DOROTEA,MUNICIPAL - CORPORACIÓN,RURAL,12,124,12401,NATALES,4,0,0,1,0,5,80
8421,2,LICEO SALESIANO MONSEÑOR FAGNANO,PARTICULAR SUBVENCIONADO,URBANO,12,124,12401,NATALES,265,28,84,238,2,617,61.1
8422,0,LICEO MARIA MAZZARELLO,PARTICULAR SUBVENCIONADO,URBANO,12,124,12401,NATALES,91,15,35,111,5,257,54.9
8423,9,ESC.HOGAR MUN.FRONTERIZA RAMON SERRANO M,MUNICIPAL - DAEM,RURAL,12,124,12402,TORRES DEL PAINE,19,3,1,4,0,27,85.2
8429,8,LICEO LUIS ALBERTO BARRERA,MUNICIPAL - CORPORACIÓN,URBANO,12,121,12101,PUNTA ARENAS,40,10,8,48,2,108,53.7
8430,1,LICEO POLIVALENTE SARA BRAUN,MUNICIPAL - CORPORACIÓN,URBANO,12,121,12101,PUNTA ARENAS,26,8,1,3,0,38,92.1
8433,6,ESCUELA LIBERTADOR CAP GRAL BDO OHIGGINS,MUNICIPAL - CORPORACIÓN,URBANO,12,121,12101,PUNTA ARENAS,153,45,30,109,3,340,67.1
8434,4,ESCUELA ESPANA,MUNICIPAL - CORPORACIÓN,URBANO,12,121,12101,PUNTA ARENAS,145,29,33,93,4,304,68.1
8435,2,ESCUELA DIECIOCHO DE SEPTIEMBRE,MUNICIPAL - CORPORACIÓN,URBANO,12,121,12101,PUNTA ARENAS,264,41,47,93,1,446,78.9
8436,0,ESCUELA PORTUGAL,MUNICIPAL - CORPORACIÓN,URBANO,12,121,12101,PUNTA ARENAS,224,36,54,172,2,488,64.3
8437,9,ESC. CAPITAN ARTURO PRAT CHACON,MUNICIPAL - CORPORACIÓN,URBANO,12,121,12101,PUNTA ARENAS,160,17,16,55,2,250,77.2
8438,7,ESCUELA REPUBLICA DE CROACIA,MUNICIPAL - CORPORACIÓN,URBANO,12,121,12101,PUNTA ARENAS,173,17,42,198,7,437,53.1
8439,5,ESCUELA JUAN WILLIAMS,MUNICIPAL - CORPORACIÓN,URBANO,12,121,12101,PUNTA ARENAS,172,23,59,167,1,422,60.2
8441,7,ESCUELA HERNANDO DE MAGALLANES,MUNICIPAL - CORPORACIÓN,URBANO,12,121,12101,PUNTA ARENAS,263,41,47,123,2,476,73.7
8442,5,ESCUELA PEDRO PABLO LEMAITRE,MUNICIPAL - CORPORACIÓN,URBANO,12,121,12101,PUNTA ARENAS,191,30,79,263,6,569,52.7
8444,1,ESCUELA PATAGONIA,MUNICIPAL - CORPORACIÓN,URBANO,12,121,12101,PUNTA ARENAS,183,52,63,209,3,510,58.4
8448,4,ESCUELA PEDRO SARMIENTO DE GAMBOA,MUNICIPAL - CORPORACIÓN,URBANO,12,121,12101,PUNTA ARENAS,88,5,15,55,2,165,65.5
8449,2,ESCUELA ELBA OJEDA GOMEZ,MUNICIPAL - CORPORACIÓN,RURAL,12,121,12101,PUNTA ARENAS,74,12,10,41,3,140,68.6
8450,6,ESCUELA DELLAMIRA REBECA AGUILAR,MUNICIPAL - CORPORACIÓN,RURAL,12,121,12101,PUNTA ARENAS,22,2,11,13,0,48,72.9
8452,2,ESCUELA DE PUERTO HARRIS,MUNICIPAL - CORPORACIÓN,RURAL,12,121,12101,PUNTA ARENAS,10,2,4,25,3,44,36.4
8454,9,INSTITUTO DON BOSCO,PARTICULAR SUBVENCIONADO,URBANO,12,121,12101,PUNTA ARENAS,129,37,83,359,8,616,40.4
8455,7,LICEO MARIA AUXILIADORA,PARTICULAR SUBVENCIONADO,URBANO,12,121,12101,PUNTA ARENAS,114,16,75,416,51,672,30.5
8457,3,INSTITUTO SAGRADA FAMILIA,PARTICULAR SUBVENCIONADO,URBANO,12,121,12101,PUNTA ARENAS,106,23,50,215,8,402,44.5
8458,1,ESCUELA PARTICULAR LA MILAGROSA,PARTICULAR SUBVENCIONADO,URBANO,12,121,12101,PUNTA ARENAS,220,54,107,289,3,673,56.6
8467,0,BERNARDO DE BRUYNE,MUNICIPAL - DAEM,RURAL,12,121,12103,RÍO VERDE,5,0,0,2,0,7,71.4
8468,9,ESCUELA DIEGO PORTALES,MUNICIPAL - DAEM,RURAL,12,121,12102,LAGUNA BLANCA,30,2,1,10,0,43,76.7
8470,0,ESCUELA PUNTA DELGADA,MUNICIPAL - DAEM,RURAL,12,121,12104,SAN GREGORIO,12,1,2,21,0,36,41.7
8475,1,ESCUELA LIBERTADOR BDO. O´HIGGINS R.,MUNICIPAL - DAEM,URBANO,12,123,12301,PORVENIR,242,23,32,148,1,446,66.6
8479,4,ESCUELA CERRO SOMBRERO,MUNICIPAL - DAEM,RURAL,12,123,12302,PRIMAVERA,15,4,5,32,1,57,42.1
8482,4,ESCUELA IGNACIO CARRERA PINTO,MUNICIPAL - DAEM,RURAL,12,123,12303,TIMAUKEL,2,0,2,0,0,4,100
8483,2,LICEO ALMTE DONALD MC-INTYRE GRIFFITHS,MUNICIPAL - DAEM,URBANO,12,122,12201,CABO DE HORNOS,80,8,16,157,21,282,36.9
8484,0,ESCUELA PUERTO TORO,MUNICIPAL - DAEM,RURAL,12,122,12201,CABO DE HORNOS,2,3,0,1,0,6,83.3
8485,9,LICEO INSTITUTO NACIONAL,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,354,138,92,546,180,1310,44.6
8486,7,ESCUELA VILLA LAS ESTRELLAS,MUNICIPAL - DAEM,URBANO,12,122,12202,ANTÁRTICA,0,0,0,4,2,6,0
8487,5,LICEO JAVIERA CARRERA,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,318,50,94,410,55,927,49.8
8488,3,LICEO ISAURA DINATOR DE GUZMAN,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,32,18,5,13,1,69,79.7
8489,1,LICEO BICENTENARIO TERESA PRATS,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,53,6,10,37,2,108,63.9
8490,5,LICEO NRO 2 MIGUEL LUIS AMUNATEGUI,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,32,11,6,8,2,59,83.1
8491,3,LICEO DE APLICACION RECTOR JORGE E SCHNE,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,186,72,60,208,27,553,57.5
8497,2,LICEO GABRIELA MISTRAL,MUNICIPAL - DAEM,URBANO,13,131,13108,INDEPENDENCIA,118,25,45,81,0,269,69.9
8498,0,LICEO DARIO SALAS,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,13,3,2,10,1,29,62.1
8499,9,INTERNADO NACIONAL BARROS ARANA,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,162,62,40,153,10,427,61.8
8503,0,INST.SUP.DE COMERCIO EDUARDO FREI M.,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,25,7,4,21,0,57,63.2
8511,1,LICEO EXPERIMENTAL ARTISTICO B-65,ADMINISTRACIÓN DELEGADA,URBANO,13,131,13119,MAIPÚ,91,28,19,54,6,198,69.7
8513,8,ESC. BAS. REPUBLICA ORIENTAL DE URUGUAY,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,131,27,46,138,4,346,59
8514,6,LICEO ROSA ESTER ALESANDRI RODRIGUEZ,MUNICIPAL - DAEM,URBANO,13,131,13108,INDEPENDENCIA,230,54,84,231,7,606,60.7
8515,4,ESCUELA BASICA CORNELIA OLIVARES,MUNICIPAL - DAEM,URBANO,13,131,13108,INDEPENDENCIA,70,16,23,37,1,147,74.1
8518,9,LICEO ESTACION CENTRAL,MUNICIPAL - DAEM,URBANO,13,131,13106,ESTACIÓN CENTRAL,91,21,23,43,1,179,75.4
8519,7,ESCUELA BASICA PEDRO AGUIRRE CERDA,MUNICIPAL - DAEM,URBANO,13,131,13102,CERRILLOS,130,26,23,29,1,209,85.6
8520,0,ESCUELA BASICA PROVINCIA DE CHILOE,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,224,22,47,110,2,405,72.3
8521,9,ESCUELA CARLOS CONDELL DE LA HAZA,MUNICIPAL - DAEM,URBANO,13,131,13106,ESTACIÓN CENTRAL,285,44,68,214,2,613,64.8
8522,7,ESCUELA BASICA REPUBLICA DE COLOMBIA,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,189,38,29,58,5,319,80.3
8523,5,ESCUELA BASICA REPUBLICA DE PANAMA,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,80,17,40,49,4,190,72.1
8530,8,ESCUELA CADETE ARTURO PRAT CHACON,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,174,45,65,240,24,548,51.8
8531,6,ESCUELA BASICA IRENE FREI DE CID,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,177,20,39,106,0,342,69
8532,4,ESCUELA BASICA LIBERTADORES DE CHILE,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,112,22,51,126,4,315,58.7
8533,2,ESCUELA BASICA BENJAMIN VICUNA MACKENNA,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,147,15,54,190,16,422,51.2
8535,9,LICEO REPUBLICA DE BRASIL,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,92,30,25,68,7,222,66.2
8536,7,ESCUELA REPUBLICA DE ISRAEL,MUNICIPAL - DAEM,URBANO,13,131,13101,SANTIAGO,170,22,54,155,2,403,61
8537,5,ESCUELA ARNALDO FALABELLA,MUNICIPAL - DAEM,URBANO,13,131,13106,ESTACIÓN CENTRAL,163,30,61,82,3,339,74.9
